X,Y,item,pagerank,chosen
57.136326,-60.90375,american society for photogrammetry and remote sensing,5.738150986464311e-05,0.0
-11.63721,-16.466476,particle swarm optimization,5.738150986464311e-05,0.0
-57.855667,38.337433,fpga mezzanine card,5.738150986464311e-05,0.0
-36.723335,83.304344,algebraic connectivity,5.738150986464311e-05,0.0
-59.501076,39.275654,ladder logic,5.738150986464311e-05,0.0
9.851905,-68.795204,blaster beam,5.738150986464311e-05,0.0
19.448814,-80.618835,haploscope,5.738150986464311e-05,0.0
8.043197,-65.329506,op-art,5.738150986464311e-05,0.0
26.381845,15.747017,constructive developmental framework,6.281488644438794e-05,0.0
-21.876545,-26.49493,pacific northwest national laboratory,6.281488644438794e-05,0.0
72.188614,12.6788,nonlocal operator,6.579942718495027e-05,0.0
20.013832,-1.4799727,multi expression programming,6.579942718495027e-05,0.0
-41.439537,51.091778,involution (mathematics),6.579942718495027e-05,0.0
-52.55612,54.36308,de morgan's laws,5.2233841012045215e-05,0.0
-19.48949,-63.755505,dissociation (neuropsychology),5.2233841012045215e-05,0.0
-15.320126,56.93569,political stagnation,5.2233841012045215e-05,0.0
43.405975,48.415504,kernel adaptive filter,5.2233841012045215e-05,0.0
-8.985631,-11.256217,universal edit button,5.2233841012045215e-05,0.0
-11.652615,-16.431362,mathematical optimization,5.2233841012045215e-05,0.0
-29.856865,-76.91259,digital immortality,5.2233841012045215e-05,0.0
43.16844,-31.003145,biological machine,8.848639373947874e-05,0.0
-12.220456,54.082256,collateral consequences of criminal conviction,5.2233841012045215e-05,0.0
14.500965,-17.333204,fact–value distinction,5.2233841012045215e-05,0.0
-12.311227,54.200394,welfare state,7.893532548093626e-05,0.0
-12.010732,54.648407,poverty threshold,5.870771744172249e-05,0.0
59.368256,-33.84897,noosfera (icebreaker),0.00017049250600336302,0.0
-12.652949,70.89538,exponential growth,0.00017049250600336302,0.0
-22.894035,11.575512,query by example,5.02437661921554e-05,0.0
-11.909783,54.646862,horatio alger myth,5.02437661921554e-05,0.0
34.68422,-10.430987,function approximation,5.02437661921554e-05,0.0
4.1263647,-62.368767,sharawadji effect,5.02437661921554e-05,0.0
-12.21831,53.936306,make poverty history,5.02437661921554e-05,0.0
69.5618,47.154587,in-situ conservation,5.02437661921554e-05,0.0
-0.57927966,3.1906304,comparison of open source configuration management software,5.02437661921554e-05,0.0
-2.2550101,-4.144432,integrated library system,5.02437661921554e-05,0.0
48.932133,-24.317816,slice preparation,0.00010233615594911963,0.0
32.768253,69.55111,picard–lindelöf theorem,5.02437661921554e-05,0.0
-0.89854425,-27.050953,meeting,4.775726498252587e-05,0.0
56.703297,19.129368,atomic line filter,8.024045040506747e-05,0.0
-14.260492,65.67847,self-defeating prophecy,0.00011066505745697887,0.0
26.169971,15.976937,reflective practice,0.00011324265010769107,0.0
-20.128695,22.53491,networked learning,4.775726498252587e-05,0.0
-16.71944,52.055397,campbell's law,8.24010550540443e-05,0.0
-24.122284,23.264746,andragogy,4.775726498252587e-05,0.0
-31.93088,-8.232277,oral history,4.775726498252587e-05,0.0
51.69128,-25.099495,dynamical systems,8.052121188229914e-05,0.0
-31.701168,-75.18705,grinder (biohacking),4.775726498252587e-05,0.0
-18.544817,-8.951623,knowledge tagging,4.775726498252587e-05,0.0
51.653973,58.972,search-based software engineering,4.775726498252587e-05,0.0
-19.993727,21.161638,gaelscoileanna,0.00012798847952206411,0.0
51.144016,58.969738,stafford beer,4.775726498252587e-05,0.0
-15.328957,56.951862,domestic violence,4.775726498252587e-05,0.0
-29.497923,-77.047745,cyborg,9.98496547394901e-05,0.0
-79.31424,28.662905,double dabble,4.775726498252587e-05,0.0
69.47048,-16.024923,double pendulum,4.775726498252587e-05,0.0
-16.897438,-6.0040326,delegative democracy,4.775726498252587e-05,0.0
-61.077168,-29.629314,folding@home,5.202271387275102e-05,0.0
-63.41002,-23.375307,mosfet,5.202271387275102e-05,0.0
-47.732357,-19.25815,common intermediate language,5.202271387275102e-05,0.0
-34.03041,-34.85188,intelligent maintenance system,5.202271387275102e-05,0.0
-72.27226,-30.838745,comparison of opengl and direct3d,5.202271387275102e-05,0.0
-72.44985,-30.350262,opengl es,5.202271387275102e-05,0.0
-82.24461,-25.635883,amdahl's law,5.202271387275102e-05,0.0
17.449364,39.766773,algorithmic inference,5.202271387275102e-05,0.0
-14.824491,15.79406,crosslinguistic influence,5.202271387275102e-05,0.0
24.728283,32.889427,frye standard,0.00011122753167519307,0.0
-46.911617,-34.207584,united states military standard,5.202271387275102e-05,0.0
-41.287376,-4.0053854,hci bibliography,5.202271387275102e-05,0.0
-72.270226,-15.348668,array processor,8.651876688961523e-05,0.0
-85.70362,19.771997,constructible number,5.0287311385754585e-05,0.0
18.235416,34.19508,disease surveillance,5.0287311385754585e-05,0.0
31.452866,-51.755558,psychophysiology,5.0287311385754585e-05,0.0
-61.742832,-38.908306,dirty bit,5.0287311385754585e-05,0.0
-50.238216,-1.6971159,integration platform,6.623601692950086e-05,0.0
-41.90265,-24.237083,robotics middleware,6.623601692950086e-05,0.0
-41.97177,-34.420277,delta robot,6.623601692950086e-05,0.0
37.224766,-24.795202,subjective idealism,6.623601692950086e-05,0.0
4.0642056,-46.41959,wiktionary:agent,5.956523753868847e-05,0.0
25.064835,33.20584,journal of quantitative criminology,5.956523753868847e-05,0.0
5.674373,-37.68932,darwin among the machines,0.00011673431530769172,0.0
-28.708471,37.647934,categorical abstract machine,5.409325525886938e-05,0.0
-52.008724,-33.376522,injection molding,5.409325525886938e-05,0.0
-50.28008,-44.425182,3d projection,5.409325525886938e-05,0.0
6.036202,-39.656376,reverse engineering,5.395658753577678e-05,0.0
8.859593,32.085953,post-click marketing,5.395658753577678e-05,0.0
8.918399,-81.93668,raster scan,5.395658753577678e-05,0.0
-73.56512,24.912155,pull technology,5.395658753577678e-05,0.0
-0.72000307,9.01707,andré-michel guerry,5.395658753577678e-05,0.0
-41.884632,-35.07526,astroprint,5.395658753577678e-05,0.0
-42.185696,-35.181385,3d bioprinting,5.0678581476336284e-05,0.0
-65.66521,-29.181492,nvidia shadowplay,5.054373208071286e-05,0.0
67.82582,-16.072914,david ruelle,5.054373208071286e-05,0.0
-65.61957,-29.051317,project denver,5.054373208071286e-05,0.0
-63.415123,-38.21584,comparison of platform virtualization software,8.297068724289089e-05,0.0
-65.67655,-28.876974,nvision,4.969369584988497e-05,0.0
-70.748795,-21.31745,sx architecture,4.969369584988497e-05,0.0
-61.81664,-29.239094,molecular modelling,4.969369584988497e-05,0.0
6.002125,-33.102215,evolutionary neuroscience,4.969369584988497e-05,0.0
46.568108,15.440029,content-based image retrieval,5.309998956208725e-05,0.0
19.592646,51.930202,quantum fisher information,5.309998956208725e-05,0.0
-31.195704,16.670025,third-generation programming language,4.794797153789272e-05,0.0
-3.7455819,43.21178,defuzzification,0.00015859414769963087,0.0
-69.89383,-25.80439,rapidmind,5.0712114550796215e-05,0.0
-57.11288,-6.9145684,laser,5.0712114550796215e-05,0.0
1.6950179,-14.634988,transcortical sensory aphasia,5.0712114550796215e-05,0.0
-78.77703,-26.159458,simon peyton jones,8.31075354528597e-05,0.0
-58.077843,-7.8076577,oliver heaviside,0.00012836204923215435,0.0
-2.2108626,-57.25284,cognitive neuroscience of music,0.0001554828840971003,0.0
-16.563753,-87.18688,creative commons,6.0165465626625e-05,0.0
-62.257023,1.0132821,open source physics,6.0165465626625e-05,0.0
-39.792805,22.60525,microsoft voice command,6.0165465626625e-05,0.0
33.705074,61.061554,stochastic calculus,5.00065499085229e-05,0.0
50.66882,19.544386,positive-definite kernel,5.00065499085229e-05,0.0
-9.215688,-50.71321,cross-platform audio creation tool,5.00065499085229e-05,0.0
-2.3021393,-57.56908,auditory scene analysis,5.00065499085229e-05,0.0
-57.771626,-6.9682493,maxwell's equations,0.0002487453833771656,0.0
-70.838234,-30.250025,gnmx,0.000125464026239731,0.0
-60.67319,-44.985237,history of display technology,5.00065499085229e-05,0.0
69.84897,-16.827333,anosov diffeomorphism,5.00065499085229e-05,0.0
68.9028,-15.590024,patterns in nature,5.00065499085229e-05,0.0
-0.7230403,9.033937,raids online,7.596303524130504e-05,0.0
37.829815,-24.788046,rené descartes,5.00065499085229e-05,0.0
-48.59278,32.190376,mereotopology,5.216715455749974e-05,0.0
-1.379557,-39.13175,holographic universe,5.216715455749974e-05,0.0
-73.436905,27.002007,binary numeral system,5.216715455749974e-05,0.0
7.963769,-86.25041,recorded future,5.216715455749974e-05,0.0
-66.93286,-37.32184,comparison of nvidia graphics processing units,5.216715455749974e-05,0.0
5.0465503,-88.76325,master of marketing research,5.216715455749974e-05,0.0
-68.42827,-40.74977,bluekeep,5.216715455749974e-05,0.0
85.63768,-12.878708,atmospheric correction,5.216715455749974e-05,0.0
-72.49387,-30.194244,renderman interface specification,5.216715455749974e-05,0.0
19.517048,4.2698836,metaphor,5.216715455749974e-05,0.0
18.928442,-32.096695,mini-sea,5.216715455749974e-05,0.0
-68.60189,-40.617622,wintel,5.216715455749974e-05,0.0
-83.268326,-10.527054,memory barrier,5.216715455749974e-05,0.0
-68.399,-40.738735,dominant design,5.216715455749974e-05,0.0
-73.087746,-10.024581,openvx,5.216715455749974e-05,0.0
-8.707916,-36.762585,media synthesis (ai),5.216715455749974e-05,0.0
-60.36198,9.795436,modal analysis using fem,5.216715455749974e-05,0.0
-24.482237,23.251156,distance education,5.216715455749974e-05,0.0
-40.280354,22.908333,evi (software),5.216715455749974e-05,0.0
-48.24846,31.827196,mereological nihilism,5.216715455749974e-05,0.0
38.82819,50.872482,feedback passivation,5.216715455749974e-05,0.0
-27.714844,14.253375,context-free language,8.941369628167071e-05,0.0
29.369122,-68.15148,wikt:sensation,5.216715455749974e-05,0.0
17.508718,39.892296,population proportion,5.216715455749974e-05,0.0
-15.604167,24.037785,common european framework of reference for languages,0.0001362030917149084,0.0
-4.183512,-36.974304,digital mapping,0.00043447312536197644,0.0
-47.46392,47.01227,formula (logic),0.00021342428130288407,0.0
-34.513428,46.453907,computability logic,0.0006965191598254921,0.0
44.865532,41.247288,mathematical geophysics,0.0002789996920203126,0.0
-52.027065,-33.30183,class a surfaces,0.00048036100473877166,0.0
14.890691,29.067251,social network,0.00046743980762051245,0.0
-41.758163,-63.792065,smartphone,0.00025465649857038856,0.0
-21.03044,-3.3584337,enterprise information access,0.0001782724545146232,0.0
-17.092054,4.666873,lemma (morphology),0.00021883150033416825,0.0
44.846054,41.358505,seismic inversion,0.0007515880153404956,0.0
-25.470198,-10.198925,co-occurrence matrix,0.00022799097132556877,0.0
38.641594,-66.46739,dye-transfer process,0.0001592185142432848,0.0
-58.9504,12.403401,infinite element method,6.298912298235393e-05,0.0
9.076684,10.778743,critical thinking,6.298912298235393e-05,0.0
59.832764,14.371903,control system,8.431224952285063e-05,0.0
5.435472,-89.56593,marketing research process,5.3925400904482866e-05,0.0
9.768732,-68.45546,ultrasound,5.315858788677768e-05,0.0
-7.4890366,-25.3396,silent majority,5.127539037306933e-05,0.0
10.481577,-49.09178,roderick chisholm,5.127539037306933e-05,0.0
-7.7244167,-25.850468,shame society,5.127539037306933e-05,0.0
5.3514,-88.9472,marketing research association,5.127539037306933e-05,0.0
-7.257797,3.44014,formal semantics of programming languages,5.127539037306933e-05,0.0
-31.852589,-75.132996,genetic engineering,5.127539037306933e-05,0.0
76.610855,40.28011,community forestry,5.127539037306933e-05,0.0
48.87548,-21.369837,hodgkin–huxley model,5.127539037306933e-05,0.0
57.272564,13.537805,steady state (electronics),5.127539037306933e-05,0.0
-29.941576,-3.2098098,offline reader,5.127539037306933e-05,0.0
69.05758,46.886536,wildlife disease,8.451731652595908e-05,0.0
-26.663214,-11.917536,ashley feinberg,5.281294318903478e-05,0.0
-22.827852,-45.07834,michal rosen-zvi,5.281294318903478e-05,0.0
-73.141136,-29.72201,html5,5.281294318903478e-05,0.0
-23.219143,8.841645,human–computer information retrieval,5.1379807371761525e-05,0.0
9.436174,32.529293,page view,4.991878538804481e-05,0.0
-25.9619,-60.033424,utility fog,4.991878538804481e-05,0.0
16.173456,0.788022,artificial intelligence arms race,6.134135359967388e-05,0.0
-33.59824,-4.445815,data format management,6.134135359967388e-05,0.0
-27.645794,83.320015,planarity,6.134135359967388e-05,0.0
-29.215837,-30.482672,very large database,6.134135359967388e-05,0.0
-70.254776,-38.745327,bit stream decoder,6.134135359967388e-05,0.0
-40.364525,0.80685693,cobit,6.134135359967388e-05,0.0
45.457886,-65.24454,contrast (vision),0.00010179791470142065,0.0
-27.450333,4.860306,accelerator (internet explorer),6.134135359967388e-05,0.0
14.605384,28.560444,metcalfe's law,6.134135359967388e-05,0.0
50.79113,59.516636,managerial economics,6.134135359967388e-05,0.0
-3.8955553,15.76683,mindmodeling@home,6.134135359967388e-05,0.0
-41.3388,-23.443447,shared source,6.134135359967388e-05,0.0
-72.541336,-30.438568,vogl,6.134135359967388e-05,0.0
44.733578,40.10208,noiselet,6.134135359967388e-05,0.0
39.616943,39.91845,flight recorder,0.00010980141055232052,0.0
24.567425,32.46291,law and economics,4.851587667659672e-05,0.0
-77.98533,-22.23878,thread (computer science),4.85094002243768e-05,0.0
47.17141,-44.096638,non-spiking neuron,4.85094002243768e-05,0.0
-57.9551,-7.100126,larmor formula,5.268473672838598e-05,0.0
19.882841,-52.976482,super recogniser,5.268473672838598e-05,0.0
-39.987225,28.17104,answer set programming,5.268473672838598e-05,0.0
-86.43738,-28.40247,microsoft cluster server,5.268473672838598e-05,0.0
-24.236534,23.305725,hybrid course,5.268473672838598e-05,0.0
-26.0055,-60.289074,the invincible,5.268473672838598e-05,0.0
8.039138,2.520634,research design,5.268473672838598e-05,0.0
-16.418514,18.097631,language complexity,5.797992558772808e-05,0.0
41.043343,-3.5603223,spatiotemporal receptive field,5.797992558772808e-05,0.0
-23.999386,6.5548606,message understanding conference,5.797992558772808e-05,0.0
48.991226,29.606962,wikibooks:control systems/signal flow diagrams,5.797992558772808e-05,0.0
-18.532404,-8.675808,comparison of enterprise bookmarking platforms,5.797992558772808e-05,0.0
12.84349,32.29939,national survey of student engagement,5.797992558772808e-05,0.0
-50.23134,-44.78324,level editor,5.797992558772808e-05,0.0
-19.225351,7.7125874,subject indexing,5.483779448403701e-05,0.0
-70.75853,-30.070667,gnm (api),5.483779448403701e-05,0.0
-81.638145,-27.431883,multi-core (computing),5.483779448403701e-05,0.0
-16.86381,31.704416,pidgin,5.483779448403701e-05,0.0
-30.41368,-19.97908,open-source curriculum,5.483779448403701e-05,0.0
-1.5042951,51.72666,confidence interval,5.483779448403701e-05,0.0
-73.50836,27.06846,nibble,5.483779448403701e-05,0.0
-87.75826,23.404623,c++03,5.483779448403701e-05,0.0
-51.222057,37.85105,temporal logic,5.708155418191706e-05,0.0
-51.62745,56.221657,mark and space,5.708155418191706e-05,0.0
-39.507404,-6.1646247,identity management,5.708155418191706e-05,0.0
-40.330654,0.54729486,iso/tc 215,5.708155418191706e-05,0.0
-60.331398,48.753788,logical conjunction,5.2876936471036215e-05,0.0
50.87996,72.243675,reservation wage,5.2876936471036215e-05,0.0
-41.76782,51.459705,rule 90,5.2876936471036215e-05,0.0
48.20569,75.20163,forest plot,5.2876936471036215e-05,0.0
-40.01795,78.071465,knight's tour,5.2876936471036215e-05,0.0
-0.21870747,84.47108,hamming bound,5.2876936471036215e-05,0.0
-3.9924753,42.996796,expert system,5.2876936471036215e-05,0.0
-74.061165,-15.467292,aarch64,5.3754819989841965e-05,0.0
-2.744313,-56.681488,sound masking,5.3754819989841965e-05,0.0
-18.173136,22.912163,language pedagogy,5.465934636164429e-05,0.0
14.692604,15.592162,statistical interference,5.465934636164429e-05,0.0
19.38577,-28.524067,attribution (psychology),5.465934636164429e-05,0.0
-39.991985,27.986794,agentspeak,5.465934636164429e-05,0.0
-12.118907,35.933624,linguistic distance,5.465934636164429e-05,0.0
-27.472118,16.612011,pseudocode,5.465934636164429e-05,0.0
-14.6912155,19.719496,evolutionary linguistics,8.510605427796658e-05,0.0
12.63739,56.769684,constructor theory,5.465934636164429e-05,0.0
59.418385,27.392899,slash distribution,5.465934636164429e-05,0.0
21.826704,-4.57608,gerald edelman,5.465934636164429e-05,0.0
61.785824,26.784466,number theory,5.465934636164429e-05,0.0
-60.711586,44.861927,pulse transition detector,0.00027965035455141903,0.0
-0.95712054,91.2952,optical communication,9.633455210910488e-05,0.0
56.99359,-59.613503,archaeological imagery,0.0001913855381078473,0.0
48.184208,75.09731,diagnostic odds ratio,0.0006628811223892192,0.0
48.34066,74.42925,poker probability,0.00032008786356899695,0.0
8.968316,-82.2001,supplementary eye field,5.252126068479853e-05,0.0
13.110169,20.703476,data analysis,0.00048604683556428065,0.0
61.243465,26.463259,sum of normally distributed random variables,0.0003013619663806503,0.0
-0.4038592,87.7381,computer research corporation (crc),0.00027590434514628806,0.0
-40.3609,80.43649,maria chudnovsky,0.00011309146074051118,0.0
5.217695,-24.4658,science and religion,0.00022206030455030958,0.0
-42.811405,43.0026,typed lambda calculus,8.912270892574294e-05,0.0
8.278616,64.50224,innovation (signal processing),5.4773833810505164e-05,0.0
0.70526564,-13.249577,cohort model,5.4773833810505164e-05,0.0
1.4981664,-14.9935055,mirror neurons,5.4773833810505164e-05,0.0
1.625988,-15.01456,conduction aphasia,5.4773833810505164e-05,0.0
12.479167,20.510067,ensemble learning,5.4773833810505164e-05,0.0
-5.6326065,-9.128551,polytely,5.4773833810505164e-05,0.0
-0.96915305,91.25452,parallel optical interface,5.6694276141948185e-05,0.0
-16.153128,32.55907,linguistic determinism,6.538636932792607e-05,0.0
-79.62094,-6.8531733,classic risc pipeline,6.538636932792607e-05,0.0
12.114483,-12.897437,ludic fallacy,6.538636932792607e-05,0.0
-79.228485,-23.33401,vector processing,6.538636932792607e-05,0.0
5.47236,-31.96154,orchestrated objective reduction,6.559901133721659e-05,0.0
-8.926,1.7512159,hypostatic abstraction,6.559901133721659e-05,0.0
-10.252614,33.578125,biolinguistics,6.559901133721659e-05,0.0
13.125515,55.55276,information algebra,6.638183203482022e-05,0.0
-15.852418,36.24493,standard marine communication phrases,6.003527254277802e-05,0.0
34.463264,-40.600155,psychological adaptation,6.003527254277802e-05,0.0
-3.803059,2.923531,iso/iec 24744,6.003527254277802e-05,0.0
-72.26004,4.0906157,transresistance,6.003527254277802e-05,0.0
-72.05314,3.662207,very large scale integration,5.821843791924426e-05,0.0
43.375282,48.49281,inverse-variance weighting,5.9207453004706816e-05,0.0
23.79396,-71.41446,thérèse-adèle husson,5.9207453004706816e-05,0.0
43.439896,48.746647,simultaneous estimation and modeling,5.9207453004706816e-05,0.0
20.48699,77.46606,autoassociative memory,5.9207453004706816e-05,0.0
-52.811844,54.594894,free boolean algebra,5.9207453004706816e-05,0.0
-17.017344,32.51594,glossolalia,5.9207453004706816e-05,0.0
50.749897,3.7362664,ogg,5.9207453004706816e-05,0.0
48.22264,75.1501,likelihood ratio,5.9207453004706816e-05,0.0
14.703147,15.590738,estimation of covariance matrices,0.00042042953189759633,0.0
-69.531105,-26.642332,raftlib,5.132971214769067e-05,0.0
-10.175363,33.390923,origins of society,0.00028956226033654685,0.0
-6.910984,66.53086,armadillo (c++ library),9.251273772349596e-05,0.0
-23.392618,37.305447,formal semantics (natural language),0.0010237368948850828,0.0
1.7954346,90.12712,wireless bridge,0.00014756952851392648,0.0
38.637924,-32.63643,cognitivism (psychology),0.00030347335053320767,0.0
-6.744466,67.11642,merton model,0.0005107800947245071,0.0
-0.30702293,-21.779533,microexpression,0.00010762037686319404,0.0
-8.479514,-55.900375,tomographic reconstruction,0.00018009929247431587,0.0
-0.2737226,-21.570604,folie à deux,4.683445248411976e-05,0.0
24.30168,9.4155,champion list,0.00014756952851392648,0.0
35.60731,-47.61683,american neuropsychiatric association,0.00019926374626887946,0.0
0.675933,23.735971,avionics,4.683445248411976e-05,0.0
14.941844,-5.135657,darwin machine,0.00010454480538402982,0.0
33.707645,-12.809473,philosophy of artificial intelligence,6.147436057802969e-05,0.0
-14.414488,19.763607,metalinguistic awareness,6.147436057802969e-05,0.0
89.61789,5.970646,display resolution,6.147436057802969e-05,0.0
15.2798395,-19.913706,is logic empirical?,6.147436057802969e-05,0.0
33.395775,60.87923,geni process,6.147436057802969e-05,0.0
-40.904785,-40.56017,digital planar holography,6.147436057802969e-05,0.0
49.886585,-18.765415,ascending reticular activating system,6.147436057802969e-05,0.0
-29.852945,-3.590441,importer (computing),6.147436057802969e-05,0.0
4.606638,-44.279533,biological motion perception,6.147436057802969e-05,0.0
0.7683681,-49.835873,personal data manager,6.147436057802969e-05,0.0
25.843157,0.17818204,rebol,6.147436057802969e-05,0.0
28.81224,36.0372,preventive detention,5.15695253732515e-05,0.0
57.235542,65.240585,newcomb's paradox,0.0005112205439887283,0.0
-10.295811,26.525312,metacommunicative competence,5.15695253732515e-05,0.0
25.823423,-10.440626,information model,5.15695253732515e-05,0.0
-87.24019,9.508518,low-power electronics,0.00011230508403995417,0.0
50.101254,59.231728,c. west churchman,9.907148465492261e-05,0.0
-27.906118,52.981163,synchronization (computer science),0.00029738112587860685,0.0
96.73843,-5.414817,ulf leonhardt,6.837737267506191e-05,0.0
96.9227,-5.4885187,plasmonic lens,0.00010971699389767832,0.0
57.357647,11.25251,pre-echo,0.00010272983098130132,0.0
57.69732,-4.329188,nikolay bogolyubov,0.00010971699389767832,0.0
48.76723,29.530106,asymptotic gain model,0.00047413294724958725,0.0
-28.077703,52.805565,time of check to time of use,0.00031368511464138467,0.0
38.703285,22.799532,rc time constant,0.00014190520068347128,0.0
-0.045437682,-71.55755,persistence of vision (film),0.00019654021646814995,0.0
20.504477,-29.074492,emotional literacy,0.00013000329894179185,0.0
46.46474,-32.69319,cognitive style,6.837737267506191e-05,0.0
25.805925,-10.019784,concept,0.00023857361538334924,0.0
11.979247,-37.06003,descartes' error,9.879345410718598e-05,0.0
69.92638,-13.737591,ralph abraham (mathematician),0.0001690844940788686,0.0
68.37932,-13.312933,martin gutzwiller,0.00024695767297641685,0.0
-84.37196,-20.706516,supercomputing in europe,0.00048019759258770376,0.0
-88.75379,6.0947495,blitter,0.0002479492112237072,0.0
56.594612,38.817307,surrogate data,0.00042873342042111897,0.0
-64.45548,-43.716465,twirl,9.422654674884936e-05,0.0
17.573076,45.057865,external validity,5.870639006178661e-05,0.0
-84.655556,22.38611,ibm hexadecimal floating point,5.870639006178661e-05,0.0
-1.3132825,51.668373,sensitivity analysis,5.870639006178661e-05,0.0
-83.900024,23.101025,strictfp,5.870639006178661e-05,0.0
-87.31838,1.5370214,crossbar switch,6.293244536609132e-05,0.0
85.21288,18.456806,genetic correlation,6.293244536609132e-05,0.0
-83.22119,-18.17323,loongson,6.293244536609132e-05,0.0
-57.608982,19.397594,finite difference time domain,6.293244536609132e-05,1.0
19.565388,4.299924,argumentum a fortiori,6.293244536609132e-05,0.0
-0.1476846,-71.45182,phi phenomenon,6.293244536609132e-05,0.0
-73.39524,26.845936,shannon (unit),6.293244536609132e-05,0.0
43.352325,-3.56765,kirsch operator,5.2722875518157445e-05,0.0
51.16768,49.08027,radiative transfer,5.2722875518157445e-05,0.0
45.865078,-16.749018,the philosophy of 'as if',5.2722875518157445e-05,0.0
-39.135635,7.975405,entity–attribute–value model,5.2722875518157445e-05,0.0
-26.305973,61.253735,truth,0.0001404099228313955,0.0
21.691595,-4.2597704,digital organism,4.631429061891798e-05,0.0
38.65078,22.90444,electrical network,4.3724417456365276e-05,0.0
-11.595648,-16.417543,ant colony optimization algorithms,9.793432722430428e-05,0.0
-4.921348,-22.441257,echo chamber (media),0.00013283843657872177,0.0
5.150257,-24.491043,evolutionary psychology of religion,0.0001248964292967465,0.0
9.254893,66.957146,uncertainty coefficient,0.00039495987151126746,0.0
62.192642,26.722141,z-test,0.00010240596141188808,0.0
-18.055202,-1.966234,search engine privacy,0.0004179324781327044,0.0
-5.3160024,-22.511173,group action (sociology),0.00028570392611021916,0.0
14.464362,-17.27658,natural kind,0.0007926502125643354,0.0
39.45871,3.0925355,autoai,5.764162424285142e-05,0.0
34.629894,25.797531,trimmer (electronics),5.404264812591784e-05,0.0
-6.4367323,12.824076,michael halliday,5.404264812591784e-05,0.0
61.75265,26.72193,stein's lemma,5.404264812591784e-05,0.0
61.645252,26.270012,behrens–fisher problem,5.404264812591784e-05,0.0
-7.617663,66.838394,local case-control sampling,8.651235407166545e-05,0.0
-4.8742204,3.436944,metadata,5.404264812591784e-05,0.0
7.7092075,64.15492,digital subscriber line,5.404264812591784e-05,0.0
67.30706,25.389605,generalized signal averaging,0.00017042301001905037,0.0
10.054952,-49.765564,direct realism,5.9161562522206006e-05,0.0
10.035996,-50.44202,idealism,5.8543215134916566e-05,0.0
-25.99212,4.740916,information literacy,5.8543215134916566e-05,0.0
-17.102,4.4704223,lemmatization,9.13981062394292e-05,0.0
-1.6329869,-71.96857,spoke,5.8543215134916566e-05,0.0
-56.446175,56.683365,logical connectives,5.8543215134916566e-05,0.0
13.55591,55.288467,mutual information,6.28205523322013e-05,0.0
-63.05591,41.613922,pmos logic,6.28205523322013e-05,0.0
-34.106407,46.42355,curry–howard correspondence,6.28205523322013e-05,0.0
-22.145473,-44.502647,diagnostic robot,6.28205523322013e-05,0.0
15.638009,9.7330885,size theory,6.28205523322013e-05,0.0
17.316875,4.9184694,coherence (linguistics),6.28205523322013e-05,0.0
-37.149746,75.52452,topological sorting,6.28205523322013e-05,0.0
-45.149952,49.01345,publicad,4.845517877285052e-05,0.0
55.143223,-8.980224,viable system theory,0.000133202015751599,0.0
57.835987,19.661604,dsl filter,9.914975957022042e-05,0.0
-41.366337,-3.7598975,user experience design,9.914975957022042e-05,0.0
-38.745907,77.092995,dijkstra's algorithm,0.00024220838878013693,0.0
-32.632545,-40.65508,map database management,0.0012258462744901318,0.0
-32.59398,-40.87287,patrolbot,0.00017435297819471155,0.0
-77.88178,-13.4603615,field-programmable analog array,0.00020305579640149233,0.0
24.44152,66.52614,principle of minimum discrimination information,0.0003650506843201928,0.0
9.861008,-68.79553,microbarom,6.13818315380478e-05,0.0
-26.508268,-59.706875,a deepness in the sky,5.945881824593284e-05,0.0
29.143063,-48.75273,neurochemistry,5.945881824593284e-05,0.0
27.423056,18.493122,maneuver warfare,5.945881824593284e-05,0.0
-27.10325,58.444523,dichotomy,0.0005716619740301522,0.0
13.2512045,26.218487,social media surgery,5.945881824593284e-05,0.0
60.49487,9.551103,encircled energy,5.945881824593284e-05,0.0
29.07085,-92.56883,arthropod eye,5.945881824593284e-05,0.0
-28.134102,59.009647,show election,5.531924239017288e-05,0.0
-11.16754,17.700083,language contact,0.0002529275685845467,0.0
83.28297,-10.349882,denoising,0.00020529558349775918,0.0
-30.921396,-19.315886,open-source journalism,0.00013130722050288897,0.0
-29.9666,-3.7317493,job wrapping,0.00023906026929429339,0.0
-2.230087,-27.405743,collaboration,7.183784137795418e-05,0.0
84.0073,-13.543697,intraocular lens,0.0003820365511755195,0.0
23.717081,-84.43664,american association for pediatric ophthalmology and strabismus,7.183784137795418e-05,0.0
61.6555,26.762495,exponential dispersion model,0.0011078121737029011,0.0
-24.203238,53.05205,contradiction,7.183784137795418e-05,0.0
-1.5067191,-71.78527,axle,6.086362282323503e-05,0.0
86.50301,-12.714394,wave field synthesis,6.086362282323503e-05,0.0
4.0486746,-46.457214,syndrome of subjective doubles,6.086362282323503e-05,0.0
-1.5929579,7.5338435,participatory gis,5.454498834674972e-05,0.0
30.757338,-91.44805,professional mourning,5.454498834674972e-05,0.0
30.615324,-91.663345,dermatochalasis,6.0071851872866045e-05,0.0
-9.899805,33.689735,abiogenesis,6.0071851872866045e-05,0.0
35.045456,72.84642,steffensen's method,9.428479702107393e-05,0.0
26.064087,67.03349,arrow of time,6.0071851872866045e-05,0.0
