X,Y,Z,item,pagerank,chosen
-23.949848,-0.9030056,6.253376,conspiracy of silence (expression),6.762387191390657e-05,0.0
8.7344,10.386069,4.9210134,analysis on fractals,6.762387191390657e-05,0.0
9.101332,8.705891,-10.195846,equivalent impedance transforms,6.762387191390657e-05,0.0
0.24686502,-7.223423,-8.458515,delaunay triangulation,9.581952258075445e-05,0.0
7.4729815,15.673701,14.915887,tarjan's strongly connected components algorithm,6.762387191390657e-05,0.0
-16.123346,-4.836847,9.558984,embodied phenomenology,6.762387191390657e-05,0.0
2.5793438,22.020218,-19.14705,opensl es,0.00010152136692023772,0.0
0.6103521,-8.900956,22.483597,mereological essentialism,0.000566463845196929,0.0
13.115605,-1.107385,13.118619,minimum spanning tree,0.00020181108299154694,0.0
-2.689417,-0.48532197,-13.82715,virtual studio technology,0.0003480139682069932,0.0
-8.902418,-1.9308258,-2.4457145,olaf sporns,0.0007441318305421666,0.0
18.824253,-11.88278,-0.8832255,little's lemma,0.00034303167787210094,0.0
20.552818,-10.244204,-2.7514853,atomic spectral line,0.0001864553123892746,0.0
13.04441,-6.2584906,19.86396,love–hate relationship,0.00021814516247426046,0.0
-18.819138,-19.362814,0.5635197,p3b,4.797832048738868e-05,0.0
25.385607,-14.4130535,5.879285,maximal evenness,4.797832048738868e-05,0.0
-3.3503249,-16.567247,2.7480626,maya (illusion),4.797832048738868e-05,0.0
-1.985374,-3.5515854,7.638153,multiple-classification ripple-down rules,8.653470907855085e-05,0.0
21.63303,4.149478,-12.413698,dcomp,4.476517914277126e-05,0.0
19.21452,-11.766822,6.781784,deviance information criterion,6.770679944791346e-05,0.0
16.54011,17.79509,-2.526957,int 13h,0.00040581492120652155,0.0
15.407201,-3.7287242,-23.665054,optical resolution,6.770679944791346e-05,0.0
19.200377,-11.729464,6.7772293,focused information criterion,8.233467122072858e-05,0.0
21.577833,-11.476887,-4.5832443,open quantum system,0.00010739211356993945,0.0
0.41979948,-8.946136,21.879824,implicate and explicate order,0.00011107927347702268,0.0
13.163669,-22.245829,7.781001,national resident matching program,8.233467122072858e-05,0.0
-7.9154005,-4.422177,7.7719646,copycat (software),0.0001067154705637391,0.0
12.40988,-18.705196,1.2115546,probabilistic automata,8.233467122072858e-05,0.0
0.6425577,6.5350327,24.309391,sliding window based part-of-speech tagging,8.233467122072858e-05,0.0
21.307644,-15.030646,1.1560017,path integral formulation,0.00012015882230091605,0.0
8.15594,19.385454,-17.527407,posix threads,0.0001429109120546811,0.0
16.639328,7.1272097,14.87284,octahedron,0.00011278137913705087,0.0
-24.652697,3.731227,2.5696194,relative deprivation,4.6750343229929475e-05,0.0
-18.08339,-7.793165,10.806998,distributed language,4.6750343229929475e-05,0.0
17.919428,-14.329777,2.7934475,deterministic system,4.6750343229929475e-05,0.0
-3.8806663,-16.968412,6.542408,susanna siegel,4.6750343229929475e-05,0.0
-4.724013,-16.127663,5.95281,theories of perception,4.6750343229929475e-05,0.0
-19.091887,-16.480497,-15.166716,zina weygand,4.6750343229929475e-05,0.0
20.876696,-11.773501,1.5043595,metropolis-adjusted langevin algorithm,0.0003332177179767364,0.0
20.619305,-10.390511,-2.6586215,random walk,4.6750343229929475e-05,0.0
-21.174452,-8.428841,-6.1060796,empiricism,5.691381224170998e-05,0.0
-1.5804803,-9.089791,20.12677,panarchy (political philosophy),5.691381224170998e-05,0.0
-5.2437897,-8.7181425,-20.74098,phasor approach to fluorescence lifetime and spectral imaging,5.157010290028619e-05,0.0
-4.666824,3.4731858,-10.387142,perceptual hashing,5.157010290028619e-05,0.0
25.98694,-14.501137,6.2308526,geometrically frustrated magnet,5.157010290028619e-05,0.0
-3.0130289,-16.903141,14.669354,steve andreas,7.470601420932675e-05,0.0
17.523075,-7.3403025,18.633018,not even wrong,4.329859174742114e-05,0.0
-13.594002,-6.077394,-6.9181657,the hum,4.329859174742114e-05,0.0
0.6517956,-13.19109,-15.017093,spatial descriptive statistics,5.5684643629864673e-05,0.0
-5.539092,7.037929,-20.371622,ames stereo pipeline,5.5684643629864673e-05,0.0
-13.0878315,-15.045181,-20.627699,british optical association,5.5684643629864673e-05,0.0
17.492653,-7.437188,18.65895,wu (awareness),5.5684643629864673e-05,0.0
10.524221,2.3210924,3.163336,algorithmic probability,0.00011395334915120105,0.0
13.466563,-1.547354,-16.769136,impulse response function,5.5684643629864673e-05,0.0
11.54051,-0.89429706,5.121023,entropy,5.5684643629864673e-05,0.0
4.789552,-15.105087,-16.828419,concordance correlation coefficient,4.726002378739098e-05,0.0
12.850733,-6.3627043,19.14575,euthyphro dilemma,4.726002378739098e-05,0.0
15.059332,-9.255316,18.533262,"the lady, or the tiger?",0.0007673697150948146,0.0
-20.842176,5.0049057,6.1590767,anonymous (group),7.696278590050995e-05,0.0
-2.3889058,-24.350496,7.454834,cultural ecology,4.726002378739098e-05,0.0
17.58837,-7.4768343,18.695845,wuji (philosophy),4.726002378739098e-05,0.0
17.513401,-7.260333,18.593307,ma (negative space),4.726002378739098e-05,0.0
9.533376,-8.358934,-5.944035,isotonic regression,4.726002378739098e-05,0.0
-8.6595335,-24.491434,-11.372432,spring green,4.726002378739098e-05,0.0
20.925947,-11.254493,-9.089088,richardson extrapolation,4.726002378739098e-05,0.0
-2.604757,-0.8020819,-13.973607,directsound,4.893713208737554e-05,0.0
-25.929996,6.579008,-8.946481,participant observation,4.893713208737554e-05,0.0
5.1057987,-3.2133,2.9813445,threat assessment,4.882793373726207e-05,0.0
25.938288,-14.421734,6.1788716,t-j model,4.882793373726207e-05,0.0
-0.47572237,15.400126,-6.8512945,openai,4.882793373726207e-05,0.0
-16.432852,-0.42097637,-17.627102,comparison of pvr software packages,4.882793373726207e-05,0.0
12.364943,-6.7908325,19.035488,nondualism,0.0004986473485509124,0.0
-20.57747,-8.629164,-13.941243,reading (process),7.788584346756953e-05,0.0
22.279785,4.5921383,-11.290525,numerical differentiation,4.5429204444852515e-05,0.0
-8.773623,-24.938585,-11.428772,blue-green,7.788584346756953e-05,0.0
-8.557521,-24.914223,-11.454189,azure (color),7.798978558937068e-05,0.0
-14.230869,-6.0252914,-0.35976446,behind the mirror: a search for a natural history of human knowledge,4.196150895747003e-05,0.0
-14.227593,-6.022604,-0.35500923,desensitization (psychology),9.453795896732843e-05,0.0
-19.407974,-7.4530787,-13.173959,frontal eye fields,4.196150895747003e-05,0.0
-29.399935,0.9475984,-5.2056265,minority report (film),4.258080683519218e-05,0.0
-12.70747,0.9193241,0.7776364,snowclone,4.258080683519218e-05,0.0
-0.5495282,-3.441572,8.028582,k-line (artificial intelligence),4.258080683519218e-05,0.0
4.317891,-9.069038,-25.428553,seismic metamaterials,4.258080683519218e-05,0.0
9.605995,2.977511,3.0734549,ralph hartley,6.69616061782027e-05,0.0
11.812817,1.6983333,2.0167463,formal science,4.7202202894950745e-05,0.0
21.734795,1.8500575,15.332512,reversible computing,5.532473480899584e-05,0.0
14.889377,-3.945055,-0.3541599,freedman's paradox,5.532473480899584e-05,0.0
7.2658,-3.8526423,-22.04935,interferometric  visibility,5.532473480899584e-05,0.0
12.113083,6.7288203,-6.9994698,history of sound recording,5.532473480899584e-05,0.0
6.6205335,-5.960325,-19.05987,characteristic function (probability theory),5.532473480899584e-05,0.0
2.5615253,3.0120788,1.422381,univariate analysis,5.532473480899584e-05,0.0
-15.97052,-11.329217,-16.431078,cyclopean stimuli,5.532473480899584e-05,0.0
6.838479,-4.867098,-15.588659,time stretch dispersive fourier transform,5.532473480899584e-05,0.0
-8.305705,-0.67795354,15.981195,mary macken-horarik,5.532473480899584e-05,0.0
13.193877,-3.5587525,-14.572315,dirac delta function,5.532473480899584e-05,0.0
2.0783966,-16.477346,-8.899688,alzheimer's disease,5.532473480899584e-05,0.0
9.19307,10.995497,-2.7152472,consumer electronics,5.532473480899584e-05,0.0
15.099577,-4.104215,-0.20058833,occam's razor,5.033659425212273e-05,0.0
12.150244,0.8731338,14.294055,field of sets,5.033659425212273e-05,0.0
6.339743,-4.4942203,-16.271463,fourier series,5.033659425212273e-05,0.0
26.834515,6.5524316,-2.474699,libfixmath,4.5295923399954325e-05,0.0
12.022799,-8.598051,-5.4184337,student's t-distribution,4.5295923399954325e-05,0.0
11.732508,20.407724,-6.7416673,cache miss,4.5295923399954325e-05,0.0
5.345805,10.973658,23.063087,data type,6.935060765989514e-05,0.0
18.114092,9.176712,-7.0085573,computer performance by orders of magnitude,4.7202202894950745e-05,0.0
13.023102,-2.2344358,-0.6014202,hadamard's maximal determinant problem,7.754630068241006e-05,0.0
14.910246,-9.422658,-7.4857903,optiy,4.8622979640168326e-05,0.0
-14.279913,-2.009091,-14.707703,zoetrope,4.8622979640168326e-05,0.0
0.6069688,13.293536,5.5141087,cultural analytics,0.00031703425106845634,0.0
14.907707,-9.399325,-7.4825144,fitness approximation,4.8622979640168326e-05,0.0
4.8854957,-14.663627,-16.786865,coefficient of determination,4.8622979640168326e-05,0.0
-13.257754,-1.0940942,-14.336089,aliasing,0.00026143509257996645,0.0
5.3677187,-4.4360743,-16.140547,fourier inversion theorem,4.8622979640168326e-05,0.0
7.8329515,-18.709738,-5.68576,gaussian process emulator,5.484526592125188e-05,0.0
13.040747,-2.3250513,-0.79093575,convex function,5.484526592125188e-05,0.0
6.48699,-5.978925,-18.385834,fourier-related transforms,5.484526592125188e-05,0.0
-0.27383608,-18.940153,14.678062,isolated system,5.484526592125188e-05,0.0
9.864536,10.639731,-3.567365,electric displacement field,5.484526592125188e-05,0.0
12.47747,7.2337937,-5.871796,analog chip,5.484526592125188e-05,0.0
12.334092,6.97866,-6.4958415,audiophile,5.484526592125188e-05,0.0
10.56961,1.1787878,1.6091863,network coding,5.484526592125188e-05,0.0
-12.790772,-5.884943,18.75916,language development,5.484526592125188e-05,0.0
-13.792053,2.1804159,21.228882,non-native speech database,5.484526592125188e-05,0.0
-13.915981,1.5890906,20.992931,fis phenomenon,5.484526592125188e-05,0.0
12.279274,-18.72834,0.75530505,optimal substructure,4.7202202894950745e-05,0.0
0.56280214,13.196267,5.434902,prescriptive analytics,6.68568533471859e-05,0.0
6.9478817,19.721308,-13.765429,event stream processing,4.190416382899183e-05,0.0
-15.787316,2.6999311,19.751722,sociolinguistics,4.190416382899183e-05,0.0
9.488196,10.979411,-2.558758,atomtronics,4.190416382899183e-05,0.0
-11.105202,-2.8852403,16.581926,glossary of internet-related terminology,4.190416382899183e-05,0.0
6.9153595,19.668081,-13.751513,data stream management system,4.190416382899183e-05,0.0
-21.415571,-8.444666,-6.537008,apperception,4.190416382899183e-05,0.0
17.225548,-15.763112,1.6027081,diffusion process,4.190416382899183e-05,0.0
16.810081,-7.6611395,10.03661,tobit model,0.00026910722322848304,0.0
13.940507,6.3515854,0.17336825,block cipher,4.190416382899183e-05,0.0
-12.332762,1.48682,0.77537537,framing (social sciences),4.5753083575791816e-05,0.0
-13.093423,-5.7833,18.791645,echolalia,0.0002750253254262305,0.0
-18.866201,-13.5521755,-6.9743905,aprosodia,9.488922115175418e-05,0.0
-11.2891865,19.59718,9.660686,hipaa,0.00014556828425168455,0.0
9.026712,-24.429195,2.0496738,business process management,0.00022828144234381126,0.0
20.03627,1.4663025,-15.229124,fourier optics,0.00013950940482106402,0.0
-4.147308,-16.960085,17.339113,reincarnation,7.323286113616102e-05,0.0
0.707205,-11.436848,15.554518,mind projection fallacy,0.00015229934271354488,0.0
2.7429698,-9.981973,15.065654,idolatry,0.00014556828425168455,0.0
6.6614757,1.716691,7.842253,version space,0.001099128226546109,0.0
8.813134,-23.809505,6.9518995,evidential decision theory,0.0004839254377585729,0.0
12.989966,-21.84976,7.810623,house allocation problem,0.00010648594076461361,0.0
-11.635019,19.71992,9.693779,asset description metadata schema,4.5753083575791816e-05,0.0
14.7128525,-19.513605,9.711368,outcome measure,4.5753083575791816e-05,0.0
-21.445498,-8.057757,0.41983685,subjective well-being,0.0003409707061253989,0.0
-22.338036,-5.222768,3.0592654,limbic regulation,4.8437599329329475e-05,0.0
2.3533576,-18.53819,4.6507783,vladimir arnold,4.8437599329329475e-05,0.0
-15.446288,8.420874,4.6444807,social bookmarking,4.8437599329329475e-05,0.0
13.081021,-21.595568,8.161757,stable matching polytope,4.8437599329329475e-05,0.0
3.079025,10.9860935,-6.8809066,tagged union,4.8437599329329475e-05,0.0
3.507287,-4.114539,7.495324,grow model,4.8437599329329475e-05,0.0
-5.02475,-11.06252,4.1136117,calculus of relations,7.16727979482207e-05,0.0
-10.62184,11.227035,-4.3239455,digital object memory,4.487783516396953e-05,0.0
25.97671,-2.0627577,-9.478448,failure analysis,4.5003142046350515e-05,0.0
26.03864,-2.0224574,-9.514137,shear modulus,4.5003142046350515e-05,0.0
25.987312,-2.0621665,-9.418839,building implosion,0.00011404551716424902,0.0
-6.3282657,13.570699,-11.452667,organ-on-a-chip,0.0004473720042722508,0.0
22.778828,-0.04035572,-7.9129076,analytic element method,0.0001154339982480774,0.0
-19.283804,-11.237719,-13.747586,glaucoma,0.0002987394425782379,0.0
-1.54508,12.1417055,3.3545065,website localization,0.0002687550685347616,0.0
-6.709687,13.477695,-12.178905,3d systems,0.0002659945815332821,0.0
-2.1127007,6.8404646,-11.29733,intrinsic motivation (artificial intelligence),0.00015807103712485126,0.0
-1.9997984,12.192658,3.0726948,internet traffic,0.0002252974401920259,0.0
-4.8869643,-4.0739274,0.40876853,hybrid memory cube,0.00021078155907701277,0.0
23.746885,-2.7064872,-7.8911858,ritz method,0.0020339227148097536,0.0
-0.6126143,6.8403625,-19.362223,game development tool,0.00048232893096476846,0.0
-4.8531876,13.4991665,-13.359915,gltf,4.491110996048305e-05,0.0
24.866774,-4.9127545,-9.3066025,terascale (microarchitecture),5.963143824948714e-05,0.0
-15.667502,-11.363937,3.400451,neurohospitalist,9.208807727220417e-05,0.0
2.1759841,8.085519,4.2170773,electronic discovery,5.963143824948714e-05,0.0
-18.104591,-18.549788,3.2406933,social-emotional agnosia,5.963143824948714e-05,0.0
-4.159906,-2.5583055,5.546229,emergent algorithm,5.963143824948714e-05,0.0
9.416639,6.6562624,21.522722,type (model theory),5.963143824948714e-05,0.0
9.834471,4.901106,19.616545,obversion,4.587729512604191e-05,0.0
12.65612,14.128524,-19.547405,distributed data store,4.587729512604191e-05,0.0
20.067886,4.52532,12.1303835,l/poly,4.587729512604191e-05,0.0
0.75175625,21.536127,2.2560666,sus law,4.587729512604191e-05,0.0
-4.916443,7.121834,-20.320318,sparse matrix,4.587729512604191e-05,0.0
20.656376,-3.686383,18.37546,systemverilog dpi,4.587729512604191e-05,0.0
0.68985146,21.610521,2.2524407,stop-and-frisk in new york city,4.587729512604191e-05,0.0
-0.089318514,23.230717,1.9351374,selective enforcement,5.9275793938621854e-05,0.0
-1.7264313,15.222528,18.40053,wolfram systemmodeler,5.9275793938621854e-05,0.0
5.364474,-1.3650259,22.27403,relevance theory,9.694862950345598e-05,0.0
-12.592986,16.989172,11.341123,defining vocabulary,5.9275793938621854e-05,0.0
-25.565392,-2.3784027,1.8437495,decision downloading,5.9275793938621854e-05,0.0
-0.09355957,23.360912,2.2621942,affirmative action,5.9275793938621854e-05,0.0
18.140148,9.167206,-6.991253,linpack benchmarks,5.9275793938621854e-05,0.0
24.77857,-4.842657,-9.345617,mesh generation,5.9275793938621854e-05,0.0
-0.304974,6.519679,-19.880577,real-time computer graphics,5.9275793938621854e-05,0.0
2.4365573,4.498004,-20.033775,dicom,5.349878707341035e-05,0.0
8.61495,14.904273,-9.3464155,post-silicon validation,5.349878707341035e-05,0.0
1.1566737,-20.333668,-7.5800195,doyne farmer,5.349878707341035e-05,0.0
22.166382,4.54115,-11.490906,analysis of algorithms,5.404715974679128e-05,0.0
22.34534,4.585173,-11.123734,local linearization method,5.404715974679128e-05,0.0
1.0856798,-20.10741,-7.945184,ivar ekeland,5.404715974679128e-05,0.0
13.190766,-1.3607748,-16.918442,airy disc,5.404715974679128e-05,0.0
8.5833435,-4.302311,-3.7584321,winnow (algorithm),8.755087519194752e-05,0.0
-14.182892,-13.0860405,-1.9396281,pál schiller harkai,8.599296788211595e-05,0.0
11.224853,8.998399,-0.32642433,circuit (computer science),5.404715974679128e-05,0.0
2.4189415,-21.720387,-7.316849,oleksandr mikolaiovich sharkovsky,5.404715974679128e-05,0.0
17.726229,3.4993997,-16.267527,black-body radiation,5.404715974679128e-05,0.0
7.059134,-1.1553674,-21.9653,electrowetting,5.404715974679128e-05,0.0
23.69726,6.8358297,0.49699804,numerical stability,5.404715974679128e-05,0.0
2.3064213,4.2041907,-5.5155964,multilinear pca,5.404715974679128e-05,0.0
17.465006,3.1049812,-17.592176,wave equation,5.404715974679128e-05,0.0
17.701818,3.614487,-16.2971,heinrich hertz,5.404715974679128e-05,0.0
25.429985,7.5250187,-1.8680314,power7,5.404715974679128e-05,0.0
-2.1990724,-17.24592,-0.11665557,digital physics,5.404715974679128e-05,0.0
5.6026073,14.044774,-8.691099,artificial intelligence systems integration,5.404715974679128e-05,0.0
-8.767485,17.170862,-10.4063015,hardwarex,5.404715974679128e-05,0.0
-3.0230572,7.239214,-12.6233835,deepdream,5.404715974679128e-05,0.0
-11.61752,20.049967,-5.4474473,freedom of information,5.404715974679128e-05,0.0
-8.607226,17.316183,-10.486893,open source ecology,5.404715974679128e-05,0.0
-2.2799265,14.05809,-5.7796535,brain connectivity estimators,8.599296788211595e-05,0.0
-8.917927,16.9905,-10.342568,reuse,5.404715974679128e-05,0.0
-0.47211748,6.942346,-19.697031,siggraph,0.00011312349173072037,0.0
-8.947117,16.678787,-9.112765,transportable applications environment,5.404715974679128e-05,0.0
4.3654265,12.534289,-7.8385544,rule of thumb,5.404715974679128e-05,0.0
2.5149226,-21.086943,-7.5033617,chaotic mixing,5.404715974679128e-05,0.0
-10.487718,11.339772,-4.1041613,automotive security,5.404715974679128e-05,0.0
-1.6245301,12.686083,-17.776503,catia shape design and styling,5.404715974679128e-05,0.0
-2.2870018,14.054938,-5.696346,resting state fmri,5.404715974679128e-05,0.0
0.81284183,-20.211319,-5.4659333,leon o. chua,5.404715974679128e-05,0.0
8.460318,14.994671,-9.329458,multi-chip module,8.886451570538864e-05,0.0
9.10218,-23.973427,6.766029,multi-criteria decision making,5.404715974679128e-05,0.0
14.238918,-19.30328,-10.043461,natural environment,5.404715974679128e-05,0.0
8.854558,-17.114779,15.101347,roman ring,5.404715974679128e-05,0.0
19.855234,-2.6796172,-0.25222588,imputation (statistics),5.404715974679128e-05,0.0
21.114294,-11.446658,-7.444953,linear multistep method,5.404715974679128e-05,0.0
16.651493,-4.0572324,1.1393824,construct validity,5.404715974679128e-05,0.0
16.275032,-4.1902895,1.2077953,regression model validation,5.404715974679128e-05,0.0
-22.274271,-9.184605,-5.767213,body transfer illusion,5.404715974679128e-05,0.0
-5.482345,-22.820408,9.683554,anthroposphere,5.4656373200958973e-05,0.0
19.700897,-3.4387023,5.6172338,incremental decision tree,5.4656373200958973e-05,0.0
3.2838175,-11.214961,2.206515,process control,5.4656373200958973e-05,0.0
9.862071,-14.8113575,18.70798,state collapse,5.4656373200958973e-05,0.0
9.760049,-15.021925,18.846958,abuse,4.4997686278570616e-05,0.0
-9.428062,-2.3705187,-2.267082,behavior based robotics,0.0001607821135501608,0.0
10.217044,-15.139783,15.722989,observer effect (physics),7.927976778414298e-05,0.0
3.5642796,-4.264617,7.4505315,integrative level,0.00027760676744508373,0.0
-5.183006,-9.0438175,-2.4823232,dynamic functional connectivity,5.6087709597548954e-05,0.0
6.804811,15.252994,-0.8290199,comparison of project management software,5.6087709597548954e-05,0.0
-4.22006,-13.634934,-4.088503,ghk current equation,9.036979110312131e-05,0.0
20.89845,-11.000978,-8.612274,root-finding algorithm,5.6087709597548954e-05,0.0
21.156971,-11.259372,-8.974886,subgradient method,5.107071578718099e-05,0.0
-18.299276,-18.083645,3.1088119,ken nakayama,5.53910231640066e-05,0.0
-19.312975,-7.559675,-13.209291,smooth pursuit,5.53910231640066e-05,0.0
-17.9316,-11.128423,3.5222783,international behavioural and neural genetics society,5.53910231640066e-05,0.0
-18.031055,-11.1976,3.4217637,genetic predisposition,5.53910231640066e-05,0.0
-0.18789683,-9.76617,4.614949,history of artificial intelligence,0.000351759733358202,0.0
-15.696211,-11.36228,3.3833306,neuroepigenetics,0.0005042961579575431,0.0
-17.633753,13.790291,0.8442955,public consultation,0.0003951683098998374,0.0
-3.0122097,-7.9840364,-23.26606,land cover,0.00012559547335252988,0.0
-17.634382,13.741077,0.8373148,stakeholder engagement software,0.00022306873340443133,0.0
-9.301925,-17.820282,-21.206036,xanthophore,5.564246745273779e-05,0.0
-0.8819868,10.191512,13.937089,anti-pattern,0.00028574215147586274,0.0
-9.527476,-17.674625,-21.226452,iridology,5.564246745273779e-05,0.0
7.5702157,3.0306864,9.739548,adaptive neuro fuzzy inference system,5.564246745273779e-05,0.0
-9.239312,-17.754087,-21.129303,hair color,5.564246745273779e-05,0.0
-16.187662,-11.400486,-2.6095161,:simple:intermodal perception,4.743140500063412e-05,0.0
-13.730666,-8.326424,-7.691836,atmospheric refraction,4.743140500063412e-05,0.0
16.11021,-11.777295,-11.032867,random variable,0.0005222831692114783,0.0
-16.609673,-14.303168,-9.794445,hallucinogen persisting perception disorder,0.0001142286571786836,0.0
0.20914756,-20.882732,-3.4258687,boids,0.0003441586506486254,0.0
6.21425,-15.485324,8.250592,ecosystem model,6.0384971940771284e-05,0.0
-7.4913793,-16.82732,-4.1617723,neuralink,6.0384971940771284e-05,0.0
3.8566084,-11.458753,2.22825,h-infinity loop-shaping,6.0384971940771284e-05,0.0
-14.899392,-9.054388,-19.789959,photic sneeze reflex,6.0384971940771284e-05,0.0
20.29176,-3.2973337,2.9436169,margin classifier,6.0384971940771284e-05,0.0
15.186981,-12.55713,2.4728417,probability theory,4.946917262130597e-05,0.0
-5.665998,-2.313844,-15.467494,radon transform,4.946917262130597e-05,0.0
-7.5516763,-12.565916,-16.383465,color grading,9.843079415459932e-05,0.0
-6.0868373,-11.255386,-18.142395,effective temperature,4.946917262130597e-05,0.0
-7.2561445,-12.379768,-16.785368,luminance,7.626413540555714e-05,0.0
15.079573,-23.678354,-5.8479023,plantations,7.626413540555714e-05,0.0
-7.5056586,-12.701127,-16.404783,post-production,4.946917262130597e-05,0.0
-19.786804,-19.09177,0.8173898,contingent negative variation,4.946917262130597e-05,0.0
-20.132858,-20.517588,5.9953585,access control,4.991678547629505e-05,0.0
-19.306643,-19.128952,1.1418388,p600 (neuroscience),5.1805445991553675e-05,0.0
15.83077,-23.240795,-6.492814,miyawaki method,5.721526123449897e-05,0.0
15.532351,-16.112846,-8.021249,goal programming,5.721526123449897e-05,0.0
12.47597,-16.482626,-1.1266315,casadi,5.721526123449897e-05,0.0
-9.298591,-17.275217,-6.009912,cortical dysplasia,5.721526123449897e-05,0.0
-9.476914,-17.306444,-6.09641,emx1,4.893078694788692e-05,0.0
9.871105,-22.812868,0.4699817,russell l. ackoff,4.893078694788692e-05,0.0
6.297316,-15.63444,8.376537,predator-prey interaction,4.893078694788692e-05,0.0
10.203357,9.548847,-9.049399,dummy load,4.893078694788692e-05,0.0
9.736863,-24.274418,1.3080981,inventory theory,4.893078694788692e-05,0.0
11.203214,-8.499853,-6.1840005,variogram,4.893078694788692e-05,0.0
-15.824529,2.5492673,19.724497,international auxiliary language,6.791265507193467e-05,0.0
-9.000547,-8.064984,-7.8865952,doppler effect,4.126921593446134e-05,0.0
9.845318,-24.060436,1.5166584,power system simulation,6.91194931416487e-05,0.0
9.966746,-22.768467,0.7768732,thomas l. magnanti,4.4166803623454644e-05,0.0
14.542618,-20.049171,-10.57974,nature conservation,4.4166803623454644e-05,0.0
-7.91292,-13.695108,-13.142327,color analysis,4.429613184592379e-05,0.0
13.526081,-6.6614275,10.458542,hubbert curve,4.618482623374462e-05,0.0
-8.173421,-13.619338,-13.049054,subtractive color,4.618482623374462e-05,0.0
2.9837282,-18.048195,4.804141,baker's map,4.618482623374462e-05,0.0
-3.0413387,-14.183776,-6.760526,central pattern generator,4.618482623374462e-05,0.0
9.049427,8.676757,24.363586,relational database management system,6.648498601927466e-05,0.0
-3.443466,13.737814,17.128338,feature oriented programming,6.648498601927466e-05,0.0
9.8269825,4.8443785,19.563093,port-royal logic,6.648498601927466e-05,0.0
11.659337,1.0410078,16.013468,jaccard index,6.648498601927466e-05,0.0
-14.240211,-15.345562,9.120573,feldenkrais method,6.648498601927466e-05,0.0
-11.139609,1.5319842,14.914118,language industry,6.648498601927466e-05,0.0
14.835078,-9.377123,18.779278,feedback loop,6.648498601927466e-05,0.0
-12.427771,9.2947445,12.531564,root (linguistics),6.648498601927466e-05,0.0
8.662403,-11.869564,-4.0635614,atmospheric sounding,6.648498601927466e-05,0.0
13.496894,-4.4598093,18.086851,vagueness,4.431832727023248e-05,0.0
24.24344,2.8396757,9.049425,quantum decoherence,4.431832727023248e-05,0.0
19.91395,16.701172,-5.152061,unibus,4.431832727023248e-05,0.0
-1.7992125,-7.3605433,15.837301,richard rorty,4.431832727023248e-05,0.0
-1.5403777,-7.595421,16.016155,instrumental and value rationality,4.431832727023248e-05,0.0
5.16074,21.548223,-19.270906,open dynamics engine,4.247605400417538e-05,0.0
-25.634134,-1.9017732,2.8190951,collaborative method,4.247605400417538e-05,0.0
-15.880721,-4.8156633,9.435035,"women, fire, and dangerous things",4.247605400417538e-05,0.0
12.187034,-16.327627,-1.7172081,gpops-ii,5.736285769472347e-05,0.0
-4.0358276,-7.8290434,-23.402044,vector map,5.736285769472347e-05,0.0
2.9660938,10.8589,-6.8580956,pcre,5.736285769472347e-05,0.0
-19.844059,11.617242,8.589708,commercialization of the internet,5.0083945630499484e-05,0.0
-12.470334,16.309124,-7.3127565,concurrency and coordination runtime,8.36415551805149e-05,0.0
13.4951515,-4.482254,18.024593,meaning (linguistics),5.0083945630499484e-05,0.0
22.914282,-0.36521766,15.196365,static random-access memory,5.0083945630499484e-05,0.0
-9.810192,5.8217497,15.142056,speech technology (magazine),0.00010998843985422646,0.0
11.860675,0.84377646,15.620602,intersection (set theory),5.0083945630499484e-05,0.0
-13.339398,4.1799874,21.52002,intelligent tutoring system,7.827959629734736e-05,0.0
-18.263134,10.155828,8.230433,cold start (recommender systems),5.1080974035996735e-05,0.0
-19.850252,11.630688,8.598749,targeted advertising,5.1080974035996735e-05,0.0
12.757959,-6.9345393,19.20866,two-party system,5.1080974035996735e-05,0.0
5.436661,-1.2074535,15.151657,logic programming,9.157258728372016e-05,0.0
22.056126,0.07169531,17.130455,macrocell array,5.1080974035996735e-05,0.0
11.038712,0.4394737,-11.479681,linkwitz–riley filter,5.1080974035996735e-05,0.0
19.92749,1.951141,17.418915,chmos,5.1080974035996735e-05,0.0
8.923312,12.8236685,-2.876312,computer network,5.1080974035996735e-05,0.0
-14.360677,-14.6831665,9.606491,memory inhibition,5.1080974035996735e-05,0.0
12.439904,2.8766348,12.729672,information processing language,5.1080974035996735e-05,0.0
3.2209904,7.1759553,4.2151604,data transformation,5.1080974035996735e-05,0.0
2.064146,-0.60772973,-1.3842744,total absorption spectroscopy,5.1080974035996735e-05,0.0
-18.81243,-13.6480665,-7.0210996,my beautiful broken brain,5.1080974035996735e-05,0.0
-18.030018,4.3127165,3.2901032,miguel nicolelis,4.626796674227541e-05,0.0
-9.271081,3.5638163,-17.264559,wedding videography,4.626796674227541e-05,0.0
-8.416852,-13.729052,-12.715564,hsv color space,5.234072044457867e-05,0.0
-2.5717568,6.4027953,-11.639086,creative computing,5.234072044457867e-05,0.0
4.5019684,12.719336,-7.934952,complementary architecture,5.234072044457867e-05,0.0
8.962412,13.353485,5.666826,linear space (geometry),5.234072044457867e-05,0.0
-8.171956,1.3230574,22.728394,dolgopolsky list,5.234072044457867e-05,0.0
